fecha,temperature_2m,surface_pressure,relative_humidity_2m
2023-06-08,27.3,1009.6,82
2023-06-09,27.0,1009.2,84
2023-06-10,27.5,1009.3,81
2023-06-11,29.8,1009.7,71
2023-06-12,26.3,1009.2,83
2023-06-13,27.7,1009.0,79
2023-06-14,27.7,1009.7,76
2023-06-15,27.4,1010.7,80
2023-06-16,27.1,1010.5,80
2023-06-17,27.7,1010.3,74
2023-06-18,29.6,1009.5,67
2023-06-19,26.6,1009.7,78
2023-06-20,26.9,1009.1,80
2023-06-21,27.4,1008.4,86
2023-06-22,27.6,1009.5,85
2023-06-23,27.8,1009.3,74
2023-06-24,27.0,1008.8,80
2023-06-25,30.8,1008.2,61
2023-06-26,27.5,1008.7,76
2023-06-27,28.1,1008.0,77
2023-06-28,25.4,1006.7,86
2023-06-29,26.7,1008.1,86
2023-06-30,27.5,1009.6,82
2023-07-01,27.3,1008.6,83
2023-07-02,30.9,1008.5,64
2023-07-03,27.1,1010.1,85
2023-07-04,25.6,1011.9,93
2023-07-05,27.1,1011.6,84
2023-07-06,27.2,1009.7,82
2023-07-07,27.6,1009.1,83
2023-07-08,27.5,1009.9,81
2023-07-09,29.9,1010.4,73
2023-07-10,28.0,1010.7,81
2023-07-11,28.6,1009.8,71
2023-07-12,25.0,1009.0,90
2023-07-13,27.2,1008.6,82
2023-07-14,27.7,1009.4,81
2023-07-15,27.9,1009.7,78
2023-07-16,29.3,1009.1,76
2023-07-17,26.4,1010.1,87
2023-07-18,27.3,1012.2,85
2023-07-19,28.4,1012.3,80
2023-07-20,27.9,1011.0,84
2023-07-21,27.4,1008.8,82
2023-07-22,27.1,1009.5,82
2023-07-23,30.9,1011.3,64
2023-07-24,28.0,1012.2,72
2023-07-25,28.4,1009.5,72
2023-07-26,24.8,1010.3,95
2023-07-27,26.3,1010.0,87
2023-07-28,27.2,1011.0,83
2023-07-29,26.0,1011.0,87
2023-07-30,30.8,1009.7,63
2023-07-31,25.4,1010.7,89
2023-08-01,27.3,1010.2,88
2023-08-02,27.6,1010.0,88
2023-08-03,27.2,1008.9,81
2023-08-04,27.4,1009.3,87
2023-08-05,27.9,1010.1,83
2023-08-06,30.4,1009.4,68
2023-08-07,24.8,1011.2,92
2023-08-08,26.6,1009.5,85
2023-08-09,27.0,1009.2,88
2023-08-10,26.2,1009.3,90
2023-08-11,27.5,1010.1,89
2023-08-12,25.7,1009.4,89
2023-08-13,29.9,1008.8,72
2023-08-14,28.4,1009.4,81
2023-08-15,28.1,1008.5,76
2023-08-16,27.7,1008.3,81
2023-08-17,24.0,1009.0,92
2023-08-18,26.3,1006.4,89
2023-08-19,28.0,1006.1,77
2023-08-20,32.6,1003.8,54
2023-08-21,24.5,1004.3,90
2023-08-22,24.1,1003.9,91
2023-08-23,25.1,1004.1,91
2023-08-24,27.9,1005.0,87
2023-08-25,25.2,1003.9,94
2023-08-26,24.9,1003.7,95
2023-08-27,29.1,1003.9,83
2023-08-28,27.6,1008.6,91
2023-08-29,27.7,1009.3,89
2023-08-30,27.6,1008.6,89
2023-08-31,27.8,1008.5,87
2023-09-01,28.0,1007.7,82
2023-09-02,28.0,1006.3,84
2023-09-03,27.9,1006.1,83
2023-09-04,26.9,1008.4,88
2023-09-05,27.4,1008.5,84
2023-09-06,26.1,1007.2,89
2023-09-07,26.8,1006.5,85
2023-09-08,28.2,1007.0,80
2023-09-09,27.1,1007.3,85
2023-09-10,28.7,1006.6,82
2023-09-11,25.7,1005.4,89
2023-09-12,26.1,1003.4,80
2023-09-13,26.4,1003.8,87
2023-09-14,27.6,1005.5,87
2023-09-15,25.1,1008.0,92
2023-09-16,26.5,1006.7,84
2023-09-17,31.2,1006.0,60
2023-09-18,27.3,1007.0,81
2023-09-19,27.7,1007.5,77
2023-09-20,24.8,1007.0,91
2023-09-21,27.0,1006.0,82
2023-09-22,28.3,1005.5,78
2023-09-23,26.5,1005.9,90
2023-09-24,30.4,1006.6,71
2023-09-25,24.6,1010.4,95
2023-09-26,25.7,1008.7,92
2023-09-27,26.4,1005.4,87
2023-09-28,27.0,1004.5,84
2023-09-29,27.4,1005.4,83
2023-09-30,24.9,1006.5,94
2023-10-01,31.3,1003.1,65
2023-10-02,26.4,1003.0,92
2023-10-03,27.2,1002.4,82
2023-10-04,23.2,1004.7,99
2023-10-05,25.3,1005.8,90
2023-10-06,27.9,1006.8,82
2023-10-07,27.0,1006.6,85
2023-10-08,30.3,1005.4,65
2023-10-09,27.4,1006.7,84
2023-10-10,27.4,1007.0,86
2023-10-11,27.3,1006.2,80
2023-10-12,27.4,1005.4,87
2023-10-13,27.5,1005.6,90
2023-10-14,27.8,1006.3,83
2023-10-15,30.6,1004.7,68
2023-10-16,28.1,1005.9,78
2023-10-17,27.4,1006.7,84
2023-10-18,27.8,1006.6,82
2023-10-19,25.6,1006.6,91
2023-10-20,27.3,1004.5,84
2023-10-21,25.8,1005.9,91
2023-10-22,28.6,1003.4,73
2023-10-23,26.9,1004.8,83
2023-10-24,25.5,1004.6,86
2023-10-25,23.5,1004.9,90
2023-10-26,25.4,1005.2,80
2023-10-27,23.5,1004.5,89
2023-10-28,26.0,1004.4,84
2023-10-29,30.0,1002.0,70
2023-10-30,25.3,1005.2,95
2023-10-31,24.5,1005.1,92
2023-11-01,25.8,1005.6,92
2023-11-02,27.0,1007.1,77
2023-11-03,25.8,1007.6,81
2023-11-04,26.4,1006.5,83
2023-11-05,29.2,1004.0,68
2023-11-06,26.0,1005.9,89
2023-11-07,24.4,1007.5,91
2023-11-08,23.8,1007.4,93
2023-11-09,24.0,1008.5,93
2023-11-10,24.9,1009.2,89
2023-11-11,23.9,1009.3,94
2023-11-12,30.4,1007.0,64
2023-11-13,25.2,1007.7,88
2023-11-14,25.0,1008.0,85
2023-11-15,25.7,1007.3,85
2023-11-16,25.9,1007.1,80
2023-11-17,23.6,1006.3,94
2023-11-18,25.4,1004.7,88
2023-11-19,27.1,1003.4,82
2023-11-20,25.5,1006.2,79
2023-11-21,24.3,1006.9,79
2023-11-22,24.0,1007.4,81
2023-11-23,24.9,1009.1,90
2023-11-24,24.5,1010.2,90
2023-11-25,25.3,1009.3,87
2023-11-26,28.6,1007.6,70
2023-11-27,26.0,1010.0,77
2023-11-28,25.2,1009.5,84
2023-11-29,25.0,1008.8,86
2023-11-30,24.9,1010.0,73
2023-12-01,25.1,1011.6,79
2023-12-02,25.5,1010.2,77
2023-12-03,29.9,1008.4,57
2023-12-04,25.1,1010.5,85
2023-12-05,23.9,1010.1,91
2023-12-06,24.5,1009.0,92
2023-12-07,24.2,1011.0,87
2023-12-08,24.0,1011.2,87
2023-12-09,24.9,1010.9,80
2023-12-10,29.3,1007.6,65
2023-12-11,24.9,1009.5,83
2023-12-12,24.1,1011.0,82
2023-12-13,24.1,1010.1,73
2023-12-14,22.4,1007.5,88
2023-12-15,22.7,1008.4,88
2023-12-16,22.8,1008.6,90
2023-12-17,25.2,1006.5,84
2023-12-18,24.1,1006.2,90
2023-12-19,22.6,1006.0,96
2023-12-20,23.3,1007.4,79
2023-12-21,21.8,1010.1,86
2023-12-22,22.7,1010.3,83
2023-12-23,22.8,1009.7,87
2023-12-24,28.5,1007.4,54
2023-12-25,23.5,1009.7,81
2023-12-26,23.6,1008.4,86
2023-12-27,24.5,1008.2,86
2023-12-28,23.9,1008.8,88
2023-12-29,23.8,1009.7,88
2023-12-30,23.5,1011.3,84
2023-12-31,27.1,1011.1,74
2024-01-01,23.3,1010.9,77
2024-01-02,25.4,1009.4,83
2024-01-03,23.0,1010.9,92
2024-01-04,24.4,1010.7,89
2024-01-05,24.7,1011.4,79
2024-01-06,24.3,1010.5,85
2024-01-07,27.6,1010.0,67
2024-01-08,24.6,1011.8,76
2024-01-09,25.0,1011.1,82
2024-01-10,24.4,1010.9,90
2024-01-11,24.3,1010.5,89
2024-01-12,23.3,1010.7,91
2024-01-13,25.1,1010.9,90
2024-01-14,28.3,1010.3,69
2024-01-15,25.3,1011.9,83
2024-01-16,24.9,1011.5,83
2024-01-17,25.5,1012.8,77
2024-01-18,25.3,1011.7,75
2024-01-19,25.3,1010.2,80
2024-01-20,25.1,1010.7,89
2024-01-21,28.7,1012.0,67
2024-01-22,24.3,1015.3,80
2024-01-23,24.2,1014.6,84
2024-01-24,24.0,1014.6,84
2024-01-25,24.2,1013.4,70
2024-01-26,24.3,1013.6,71
2024-01-27,24.0,1012.9,81
2024-01-28,26.7,1010.2,68
2024-01-29,24.8,1008.8,80
2024-01-30,22.8,1010.4,91
2024-01-31,23.0,1008.8,84
2024-02-01,23.2,1007.7,82
2024-02-02,22.9,1006.3,73
2024-02-03,22.2,1005.4,91
2024-02-04,27.7,1002.4,64
2024-02-05,25.6,1000.6,84
2024-02-06,25.6,1000.4,72
2024-02-07,22.3,1006.4,87
2024-02-08,21.5,1009.6,76
2024-02-09,22.3,1012.1,65
2024-02-10,22.9,1011.9,67
2024-02-11,29.7,1010.3,40
2024-02-12,25.1,1010.5,80
2024-02-13,24.5,1010.5,87
2024-02-14,24.8,1011.0,83
2024-02-15,25.5,1011.2,81
2024-02-16,25.1,1010.1,85
2024-02-17,25.3,1008.9,83
2024-02-18,28.9,1009.8,61
2024-02-19,24.8,1011.8,82
2024-02-20,25.2,1009.9,81
2024-02-21,24.0,1008.0,74
2024-02-22,23.1,1008.6,55
2024-02-23,23.7,1009.2,71
2024-02-24,24.2,1010.7,76
2024-02-25,28.5,1009.8,59
2024-02-26,25.4,1011.8,68
2024-02-27,24.2,1011.0,78
2024-02-28,23.9,1012.0,81
2024-02-29,24.6,1012.4,71
2024-03-01,24.3,1013.3,71
2024-03-02,24.5,1012.6,65
2024-03-03,30.5,1010.1,40
2024-03-04,24.0,1009.9,81
2024-03-05,24.3,1008.3,78
2024-03-06,24.7,1007.9,81
2024-03-07,24.7,1009.0,83
2024-03-08,25.5,1009.0,85
2024-03-09,25.6,1008.8,86
2024-03-10,29.5,1008.4,62
2024-03-11,26.2,1010.5,82
2024-03-12,26.0,1010.2,74
2024-03-13,25.5,1009.5,73
2024-03-14,26.2,1009.8,74
2024-03-15,26.1,1009.1,72
2024-03-16,25.2,1008.8,83
2024-03-17,29.5,1008.4,55
2024-03-18,26.1,1008.4,82
2024-03-19,26.3,1007.6,83
2024-03-20,24.6,1009.0,84
2024-03-21,23.2,1009.9,92
2024-03-22,23.5,1010.2,94
2024-03-23,25.8,1007.4,79
2024-03-24,28.9,1004.3,64
2024-03-25,23.8,1006.1,90
2024-03-26,24.6,1006.0,65
2024-03-27,24.7,1007.4,74
2024-03-28,24.3,1005.9,88
2024-03-29,25.3,1008.2,77
2024-03-30,23.2,1010.8,83
2024-03-31,30.2,1010.5,44
2024-04-01,24.5,1011.1,62
2024-04-02,25.6,1009.2,76
2024-04-03,25.6,1007.8,80
2024-04-04,26.4,1008.2,79
2024-04-05,26.5,1009.8,83
2024-04-06,26.8,1008.1,79
2024-04-07,30.1,1007.4,62
2024-04-08,24.1,1010.1,89
2024-04-09,24.9,1010.5,63
2024-04-10,24.5,1010.2,70
2024-04-11,26.5,1011.0,73
2024-04-12,25.6,1011.6,84
2024-04-13,23.9,1010.7,94
2024-04-14,30.6,1007.7,54
2024-04-15,24.4,1007.7,92
2024-04-16,23.4,1007.8,91
2024-04-17,23.3,1008.3,92
2024-04-18,24.9,1007.3,83
2024-04-19,25.0,1008.7,79
2024-04-20,25.0,1009.1,70
2024-04-21,29.5,1007.3,62
2024-04-22,24.8,1008.2,87
2024-04-23,24.3,1009.1,91
2024-04-24,25.1,1009.0,86
2024-04-25,23.6,1008.1,93
2024-04-26,23.7,1008.8,95
2024-04-27,23.5,1008.4,91
2024-04-28,24.9,1007.9,87
2024-04-29,24.7,1008.6,77
2024-04-30,25.0,1008.2,83
2024-05-01,23.9,1006.4,92
2024-05-02,24.1,1004.1,94
2024-05-03,23.5,1004.8,95
2024-05-04,23.9,1007.0,91
2024-05-05,30.0,1006.8,67
2024-05-06,24.8,1007.3,90
2024-05-07,23.3,1005.8,94
2024-05-08,24.2,1007.0,90
2024-05-09,24.0,1008.1,93
2024-05-10,26.1,1006.7,90
2024-05-11,25.9,1007.2,87
2024-05-12,29.5,1007.6,74
2024-05-13,26.9,1008.6,86
2024-05-14,27.1,1009.0,84
2024-05-15,27.1,1008.2,83
2024-05-16,26.8,1007.7,81
2024-05-17,27.3,1008.5,81
2024-05-18,27.4,1009.1,85
2024-05-19,30.9,1007.4,65
2024-05-20,27.8,1007.0,82
2024-05-21,26.9,1007.7,82
2024-05-22,24.1,1008.9,95
2024-05-23,24.5,1007.1,93
2024-05-24,26.8,1007.0,87
2024-05-25,24.4,1008.7,91
2024-05-26,29.6,1007.8,76
2024-05-27,25.4,1010.4,92
2024-05-28,24.8,1010.3,92
2024-05-29,25.3,1010.3,91
2024-05-30,27.2,1009.3,86
2024-05-31,26.4,1008.9,91
2024-06-01,26.9,1008.4,91
2024-06-02,29.2,1007.3,74
2024-06-03,25.6,1006.5,90
2024-06-04,24.7,1008.1,95
2024-06-05,25.0,1007.7,95
2024-06-06,24.5,1008.5,93
2024-06-07,27.5,1009.1,82
2024-06-08,27.2,1010.5,85
2024-06-09,29.9,1008.6,74
2024-06-10,26.6,1008.5,86
2024-06-11,26.8,1009.3,87
2024-06-12,27.2,1009.4,89
2024-06-13,26.0,1009.4,92
2024-06-14,27.2,1007.2,83
2024-06-15,27.5,1008.5,82
2024-06-16,30.1,1008.4,69
2024-06-17,24.5,1006.3,87
2024-06-18,25.2,1005.7,90
2024-06-19,26.0,1007.4,88
2024-06-20,25.6,1009.3,92
2024-06-21,25.0,1009.2,89
2024-06-22,24.6,1008.3,94
2024-06-23,30.4,1008.2,68
2024-06-24,26.4,1008.5,89
2024-06-25,27.9,1010.0,86
2024-06-26,27.7,1008.9,85
2024-06-27,26.9,1008.7,89
2024-06-28,25.8,1009.5,89
2024-06-29,24.4,1010.7,92
2024-06-30,29.6,1009.7,70
2024-07-01,27.5,1008.2,76
2024-07-02,23.7,1008.7,94
2024-07-03,27.5,1008.0,85
2024-07-04,24.5,1006.6,91
2024-07-05,25.9,1007.8,90
2024-07-06,26.9,1010.6,88
2024-07-07,30.7,1010.4,69
2024-07-08,24.7,1009.9,91
2024-07-09,27.0,1008.4,87
2024-07-10,24.9,1008.0,90
2024-07-11,26.5,1009.6,86
2024-07-12,25.9,1012.6,83
2024-07-13,26.4,1011.8,89
2024-07-14,30.2,1009.9,74
2024-07-15,25.5,1009.1,87
2024-07-16,26.9,1010.2,84
2024-07-17,26.3,1011.2,86
2024-07-18,26.0,1010.9,89
2024-07-19,25.4,1011.4,88
2024-07-20,26.0,1012.0,91
2024-07-21,32.2,1008.9,59
2024-07-22,25.1,1009.8,91
2024-07-23,25.7,1012.2,85
2024-07-24,26.1,1012.7,86
2024-07-25,28.2,1011.8,78
2024-07-26,28.3,1010.2,79
2024-07-27,27.9,1010.2,82
2024-07-28,28.5,1010.0,75
2024-07-29,26.0,1010.2,87
2024-07-30,25.9,1009.7,88
2024-07-31,27.3,1009.1,82
2024-08-01,25.3,1009.1,89
2024-08-02,25.9,1009.5,91
2024-08-03,25.3,1009.2,89
2024-08-04,29.9,1009.4,71
2024-08-05,27.7,1009.9,79
2024-08-06,26.7,1008.1,89
2024-08-07,27.0,1006.8,85
2024-08-08,26.3,1008.8,86
2024-08-09,26.5,1009.4,87
2024-08-10,27.4,1009.4,77
2024-08-11,29.7,1008.9,75
2024-08-12,25.8,1009.5,86
2024-08-13,27.4,1007.1,72
2024-08-14,26.7,1005.0,89
2024-08-15,27.6,1008.0,87
2024-08-16,27.2,1008.4,90
2024-08-17,27.4,1008.4,86
2024-08-18,30.5,1008.7,72
2024-08-19,28.0,1010.2,83
2024-08-20,26.6,1009.7,89
2024-08-21,25.6,1008.8,86
2024-08-22,26.1,1008.4,91
2024-08-23,26.1,1008.8,88
2024-08-24,27.2,1008.0,75
2024-08-25,30.2,1008.5,63
2024-08-26,26.9,1009.6,86
2024-08-27,27.4,1010.0,83
2024-08-28,27.4,1009.1,81
2024-08-29,26.0,1009.9,91
2024-08-30,24.8,1008.9,90
2024-08-31,25.3,1007.3,89
2024-09-01,29.2,1007.1,76
2024-09-02,27.0,1007.1,85
2024-09-03,24.2,1008.7,92
2024-09-04,25.9,1008.1,88
2024-09-05,26.4,1007.3,86
2024-09-06,25.3,1005.2,91
2024-09-07,26.2,1005.1,89
2024-09-08,30.8,1005.7,74
2024-09-09,25.2,1008.1,90
2024-09-10,25.9,1005.8,90
2024-09-11,25.1,1005.2,94
2024-09-12,27.3,1006.6,85
2024-09-13,26.7,1007.0,91
2024-09-14,26.7,1006.2,93
2024-09-15,30.1,1005.9,75
2024-09-16,27.3,1007.2,88
2024-09-17,27.2,1006.9,84
2024-09-18,27.6,1005.5,87
2024-09-19,25.3,1003.8,91
2024-09-20,27.3,1004.2,89
2024-09-21,26.8,1004.8,90
2024-09-22,30.9,1003.8,66
2024-09-23,27.5,1006.0,87
2024-09-24,27.1,1007.3,86
2024-09-25,25.1,1008.1,90
2024-09-26,26.8,1007.4,85
2024-09-27,25.2,1007.6,93
2024-09-28,26.4,1006.7,89
2024-09-29,29.8,1005.4,72
2024-09-30,26.0,1006.9,87
2024-10-01,27.0,1005.8,83
2024-10-02,27.4,1005.5,80
2024-10-03,26.7,1006.3,83
2024-10-04,26.4,1005.7,85
2024-10-05,26.7,1004.7,88
2024-10-06,29.9,1003.7,68
2024-10-07,27.1,1003.1,84
2024-10-08,27.7,1004.6,83
2024-10-09,27.9,1007.1,83
2024-10-10,27.0,1007.1,89
2024-10-11,27.1,1007.4,85
2024-10-12,26.5,1008.4,86
2024-10-13,31.1,1008.6,64
2024-10-14,27.2,1010.3,87
2024-10-15,24.4,1009.4,94
2024-10-16,25.9,1008.3,87
2024-10-17,25.3,1007.6,89
2024-10-18,26.2,1007.5,85
2024-10-19,27.1,1005.9,89
2024-10-20,30.6,1003.6,69
2024-10-21,27.8,1005.6,81
2024-10-22,26.1,1007.0,88
2024-10-23,27.2,1006.6,88
2024-10-24,27.3,1007.6,85
2024-10-25,26.6,1009.2,85
2024-10-26,24.7,1009.1,90
2024-10-27,29.3,1006.2,68
2024-10-28,24.3,1008.2,93
2024-10-29,24.0,1009.4,93
2024-10-30,23.6,1007.5,94
2024-10-31,22.5,1005.9,93
2024-11-01,22.6,1004.6,92
2024-11-02,24.0,1003.7,92
2024-11-03,27.7,1002.4,77
2024-11-04,24.0,1006.3,96
2024-11-05,24.1,1008.6,93
2024-11-06,24.7,1007.3,88
2024-11-07,23.7,1005.1,90
2024-11-08,25.3,1003.9,91
2024-11-09,25.6,1005.4,92
2024-11-10,26.9,1005.2,85
2024-11-11,24.2,1005.9,94
2024-11-12,25.2,1006.4,90
2024-11-13,26.0,1004.7,90
2024-11-14,23.1,1004.2,100
2024-11-15,24.7,1003.0,92
2024-11-16,25.2,1005.1,86
2024-11-17,28.0,1005.0,68
2024-11-18,22.4,1007.1,71
2024-11-19,23.2,1006.6,79
2024-11-20,24.3,1006.4,83
2024-11-21,24.6,1005.7,80
2024-11-22,25.5,1006.4,90
2024-11-23,22.7,1009.6,96
2024-11-24,26.3,1008.8,82
2024-11-25,23.6,1011.1,95
2024-11-26,23.6,1008.9,96
2024-11-27,23.2,1007.0,98
2024-11-28,26.4,1007.2,83
2024-11-29,25.5,1008.7,90
2024-11-30,24.9,1009.3,93
2024-12-01,28.9,1007.5,69
2024-12-02,25.3,1009.6,91
2024-12-03,25.1,1009.9,88
2024-12-04,23.8,1010.2,93
2024-12-05,24.5,1009.6,86
2024-12-06,24.1,1009.8,89
2024-12-07,24.0,1010.4,79
2024-12-08,30.4,1007.9,53
2024-12-09,23.7,1010.6,92
2024-12-10,23.3,1010.0,92
2024-12-11,23.0,1011.0,85
2024-12-12,23.3,1009.6,77
2024-12-13,22.7,1007.8,83
2024-12-14,22.9,1005.3,94
2024-12-15,25.5,1005.4,84
2024-12-16,22.0,1009.6,96
2024-12-17,22.7,1011.3,91
2024-12-18,21.6,1010.7,99
2024-12-19,23.1,1010.3,97
2024-12-20,23.1,1008.0,97
2024-12-21,24.0,1008.4,91
2024-12-22,25.4,1009.5,82
2024-12-23,23.1,1011.8,94
2024-12-24,23.3,1010.3,92
2024-12-25,24.1,1008.7,88
2024-12-26,23.8,1008.1,90
2024-12-27,23.5,1008.8,91
2024-12-28,22.9,1010.6,82
2024-12-29,26.8,1008.4,56
2024-12-30,22.9,1007.9,83
2024-12-31,22.8,1008.4,77
2025-01-01,23.3,1009.7,80
2025-01-02,23.4,1010.2,76
2025-01-03,23.3,1010.7,81
2025-01-04,22.7,1011.0,80
2025-01-05,27.1,1010.4,48
2025-01-06,23.0,1011.0,93
2025-01-07,24.7,1009.7,86
2025-01-08,23.8,1009.0,84
2025-01-09,23.8,1008.2,81
2025-01-10,22.6,1009.3,74
2025-01-11,22.6,1009.7,78
2025-01-12,27.2,1009.2,67
2025-01-13,22.8,1011.7,74
2025-01-14,23.5,1012.0,78
2025-01-15,23.5,1012.4,71
2025-01-16,23.6,1012.2,80
2025-01-17,24.5,1012.6,80
2025-01-18,22.9,1013.5,91
2025-01-19,29.5,1012.0,55
2025-01-20,23.7,1013.5,84
2025-01-21,25.6,1012.2,71
2025-01-22,24.8,1013.0,88
2025-01-23,24.1,1011.9,93
2025-01-24,22.4,1011.5,94
2025-01-25,24.5,1011.9,83
2025-01-26,29.9,1011.1,53
2025-01-27,23.8,1009.9,86
2025-01-28,24.6,1009.3,88
2025-01-29,24.5,1010.6,86
2025-01-30,24.8,1011.8,77
2025-01-31,23.0,1012.4,93
2025-02-01,24.8,1011.5,75
2025-02-02,28.7,1010.0,56
2025-02-03,24.3,1011.0,76
2025-02-04,24.0,1010.7,78
2025-02-05,23.7,1010.3,72
2025-02-06,22.4,1011.0,89
2025-02-07,24.0,1011.2,77
2025-02-08,24.0,1011.8,76
2025-02-09,29.4,1010.7,50
2025-02-10,22.4,1011.6,89
2025-02-11,23.4,1010.9,83
2025-02-12,24.8,1012.1,72
2025-02-13,25.4,1014.7,69
2025-02-14,23.9,1013.2,73
2025-02-15,23.1,1010.8,80
2025-02-16,27.4,1010.0,63
2025-02-17,23.7,1009.8,84
2025-02-18,24.2,1010.2,81
2025-02-19,24.7,1009.9,79
2025-02-20,24.5,1010.3,87
2025-02-21,24.1,1011.5,82
2025-02-22,24.3,1011.3,73
2025-02-23,27.8,1009.6,60
2025-02-24,24.0,1008.8,82
2025-02-25,24.0,1006.6,88
2025-02-26,24.5,1009.2,88
2025-02-27,23.5,1008.9,90
2025-02-28,24.6,1008.5,87
2025-03-01,24.6,1008.6,87
2025-03-02,28.3,1007.9,60
2025-03-03,24.3,1007.8,86
2025-03-04,24.7,1008.0,83
2025-03-05,24.2,1006.5,89
2025-03-06,25.3,1007.3,85
2025-03-07,24.4,1011.0,88
2025-03-08,25.5,1009.8,82
2025-03-09,28.5,1009.1,54
2025-03-10,25.2,1008.7,81
2025-03-11,25.0,1008.3,77
2025-03-12,23.6,1009.3,86
2025-03-13,22.5,1009.4,94
2025-03-14,23.9,1007.6,83
2025-03-15,24.2,1008.2,80
2025-03-16,28.0,1009.1,61
2025-03-17,24.9,1008.5,76
2025-03-18,24.2,1007.7,82
2025-03-19,24.1,1008.4,65
2025-03-20,24.1,1009.9,73
2025-03-21,23.8,1011.4,89
2025-03-22,25.2,1011.7,82
2025-03-23,29.0,1011.2,61
2025-03-24,25.5,1011.7,76
2025-03-25,25.7,1011.4,74
2025-03-26,25.2,1010.1,81
2025-03-27,23.4,1009.5,87
2025-03-28,23.4,1009.9,84
2025-03-29,22.9,1010.2,95
2025-03-30,26.8,1009.3,69
2025-03-31,23.8,1009.8,78
2025-04-01,21.8,1010.8,94
2025-04-02,21.6,1012.0,94
2025-04-03,23.9,1012.9,76
2025-04-04,24.0,1014.0,75
2025-04-05,24.5,1011.9,69
2025-04-06,28.8,1009.2,58
2025-04-07,24.4,1008.0,81
2025-04-08,24.8,1009.1,83
2025-04-09,25.4,1009.5,81
2025-04-10,25.8,1008.9,85
2025-04-11,24.1,1008.2,93
2025-04-12,25.3,1007.1,87
2025-04-13,28.3,1008.1,67
2025-04-14,24.7,1011.6,80
2025-04-15,22.9,1009.5,94
2025-04-16,22.7,1008.2,92
2025-04-17,22.9,1008.4,93
2025-04-18,24.5,1010.2,76
2025-04-19,24.7,1011.1,71
2025-04-20,30.3,1008.6,43
2025-04-21,23.2,1007.8,63
2025-04-22,23.5,1006.3,78
2025-04-23,22.9,1007.7,83
2025-04-24,23.6,1007.3,86
2025-04-25,23.2,1007.5,86
2025-04-26,23.9,1008.3,83
2025-04-27,25.7,1008.2,80
2025-04-28,24.2,1009.1,84
2025-04-29,24.0,1008.1,84
2025-04-30,24.5,1007.2,77
2025-05-01,23.5,1007.6,87
2025-05-02,22.5,1008.4,93
2025-05-03,22.1,1007.8,94
2025-05-04,27.2,1006.3,74
2025-05-05,23.0,1008.2,94
2025-05-06,23.9,1008.1,91
2025-05-07,24.4,1008.0,84
2025-05-08,25.6,1008.3,76
2025-05-09,26.0,1008.7,82
2025-05-10,25.0,1010.4,89
2025-05-11,28.6,1010.2,74
2025-05-12,24.4,1009.9,91
2025-05-13,26.8,1008.0,68
2025-05-14,24.1,1008.8,89
2025-05-15,23.0,1009.1,96
2025-05-16,24.7,1008.2,89
2025-05-17,23.1,1009.1,93
2025-05-18,28.1,1008.2,71
2025-05-19,24.3,1008.9,90
2025-05-20,26.5,1009.1,87
2025-05-21,25.4,1009.0,90
2025-05-22,26.7,1010.2,87
2025-05-23,25.5,1011.3,93
2025-05-24,26.9,1011.3,78
2025-05-25,30.8,1010.7,54
2025-05-26,26.0,1011.6,83
2025-05-27,24.4,1012.4,91
2025-05-28,26.8,1011.6,82
2025-05-29,26.4,1011.9,78
2025-05-30,26.8,1009.5,81
2025-05-31,26.9,1010.1,86
2025-06-01,29.7,1011.0,72
2025-06-02,26.9,1011.6,83
2025-06-03,25.4,1010.6,87
2025-06-04,25.3,1010.2,83
2025-06-05,25.1,1009.4,81
2025-06-06,24.3,1010.4,91
2025-06-07,26.9,1009.7,80
2025-06-08,28.8,1009.3,68
2025-06-09,24.1,1010.9,93
2025-06-10,25.6,1011.8,86
2025-06-11,23.3,1012.1,95
2025-06-12,25.5,1010.9,84
2025-06-13,23.1,1012.7,89
2025-06-14,24.9,1013.3,87
2025-06-15,28.8,1013.2,65
2025-06-16,25.7,1011.4,87
2025-06-17,26.3,1011.7,86
2025-06-18,26.1,1012.5,91
2025-06-19,26.1,1011.4,85
2025-06-20,25.9,1011.5,92
2025-06-21,24.8,1010.9,89
2025-06-22,27.6,1010.2,74
2025-06-23,25.3,1010.9,85
2025-06-24,24.0,1012.2,91
2025-06-25,27.4,1010.7,77
2025-06-26,27.0,1011.4,84
2025-06-27,26.5,1011.4,75
2025-06-28,23.8,1011.7,90
2025-06-29,29.8,1010.6,68
2025-06-30,25.2,1011.6,91
2025-07-01,25.4,1010.6,84
2025-07-02,25.3,1010.7,90
2025-07-03,26.3,1011.0,86
2025-07-04,26.4,1011.2,85
2025-07-05,26.9,1011.3,86
2025-07-06,28.7,1012.1,74
2025-07-07,26.9,1010.7,81
2025-07-08,24.5,1011.8,92
2025-07-09,25.1,1011.4,89
2025-07-10,25.9,1011.9,87
2025-07-11,27.6,1011.8,89
2025-07-12,27.0,1011.3,85
2025-07-13,29.9,1010.5,62
2025-07-14,25.4,1011.2,86
2025-07-15,26.8,1010.0,81
2025-07-16,24.7,1009.7,87
2025-07-17,27.7,1009.9,88
2025-07-18,27.1,1011.0,76
2025-07-19,24.3,1010.8,85
2025-07-20,30.0,1010.1,65
2025-07-21,27.0,1009.7,83
2025-07-22,26.3,1009.8,86
